gzzar,guezzar,gazzar,gzzer,gzzar,gzzur,,,,,,,,,,,,,,,butcher
Tbib,,,,,,,,,,,,,,,,,,,,doctor
frmlia,fermlia,farmlia,frmlia,frmlie,frmliu,,,,,,,,,,,,,,,nurse
modir,moudir,,,,,,,,,,,,,,,,,,,director
fnnan,fennan,fannan,fnnen,fnnun,fnnan,,,,,,,,,,,,,,,artist
trisyan,trician,trisyen,trisyan,trisyun,,,,,,,,,,,,,,,,electrician
mo8ndis,mohndis,mo8ndis,,,,,,,,,,,,,,,,,,engineer
flla7,fella7,falla7,fllah,flleh,flla7,flle7,fllah,flli7,flluh,fll7,flly7,fllu7,fllo7,,,,,,,peasant
Sa7afi,Sahafi,Su7ifi,Sy7yfi,Si7afi,Su7ufi,Sy7ifi,S7fi,S7efi,Su7fi,So7afi,Se7afi,S7afi,Syhafi,Su7efi,Si7ufi,Sy7ufi,Sy7ofi,Sy7afi,Si7ifi,journalist
9aDi,qaDi,9Di,qeDi,kaDi,9uDi,9yDi,9oDi,kuDi,9aDi,keDi,9eDi,qaDi,quDi,9iDi,,,,,,judge
mo7ami,mou7ami,mohami,mo7emi,mo7imi,mohumi,mohemi,mohami,mo7omi,mo7umi,mo7ymi,mo7mi,mo7ami,,,,,,,,lawyer
mikanisyan,mikanician,mecanician,mikynisyan,mikanisyan,mikunisyun,mikonisyun,mikonisyen,mikunisyen,mikynisyun,miknisyun,mikinisyen,miknisyen,mikunisyan,mikonisyan,mikenisyen,mikenisyan,mikunisyin,mikinisyun,mikynisyen,mechanic
wakil,ouakil,wakil,wukil,wekil,,,,,,,,,,,,,,,,prosecutor
bolisi,bolissi,,,,,,,,,,,,,,,,,,,cop
jadarmi,jidermi,judrmi,jedermi,judurmi,jydurmi,judermi,jadarmi,jdermi,jydermi,jdurmi,jdarmi,jodurmi,jydarmi,jidarmi,judirmi,jedarmi,jodarmi,judarmi,jodermi,gendarme
rssam,rassam,rssum,rssam,rssem,,,,,,,,,,,,,,,,painter
moSwwir,moSwwer,moSwir,moSwer,,,,,,,,,,,,,,,,,photographer
srbay,serbay,sarbay,srbuy,srbay,srbey,,,,,,,,,,,,,,,waiter
srbaya,serbaya,sarbaya,srbeye,srbeya,srbaya,srbya,srboya,srbuyi,srbiya,srbuya,srbyya,srbiyu,srbyu,srbyyu,srboyu,srbye,srbuyu,srbyye,srboye,waitress
khyyaT,khiaT,5ayyaT,khayyaT,khyyaT,khyyuT,khyyeT,,,,,,,,,,,,,,tailor
safir,safyr,sefir,sufir,safir,,,,,,,,,,,,,,,,ambassador
mostachar,mostachaar,mostecher,mostechar,mostuchur,mostuchr,mostuchir,mostcher,mostachar,mostocher,mosticher,mostycher,mostochur,mostichar,mostichur,mostochar,mostchar,mostychar,mostchur,mostucher,advisor
plombi,,,,,,,,,,,,,,,,,,,,plumber
mo9awil,mo9uwil,mokewil,mo9owil,mo9iwil,mo9awil,mo9ywil,mo9wil,mo9ewil,mokuwil,moquwil,moqewil,mokawil,moqawil,,,,,,,entrepreneur
modir,,,,,,,,,,,,,,,,,,,,director
mowDDaf,mowDDuf,mowDDef,mowDDaf,,,,,,,,,,,,,,,,,employee
sikritira,sikritire,sikritira,sikritiru,,,,,,,,,,,,,,,,,assistant
khDDar,khDDur,khDDar,khDDer,,,,,,,,,,,,,,,,,greengrocer
njjar,njjur,njjar,njjer,,,,,,,,,,,,,,,,,carpenter
7rayfi,7ruyfi,7ryyfi,7ryfi,hreyfi,7riyfi,7royfi,hruyfi,7reyfi,7rayfi,hrayfi,,,,,,,,,,craftsperson
Sbbagh,Sbbagh,Sbbugh,Sbbegh,,,,,,,,,,,,,,,,,painter
n77at,nh7at,n77ut,nh7ut,nhhut,nhhet,n77it,nh7ot,nh7yt,n77yt,nh7t,nhhat,nh7et,n77at,n77t,n77et,n77ot,nh7it,,,sculptor
mol ddjaj,mol ddjuj,mol ddjej,mol ddjaj,,,,,,,,,,,,,,,,,poultryman
mol l7out,mol l7oot,mol l7oyt,mol l7out,mol lhout,mol l7ot,,,,,,,,,,,,,,,fishmonger
moSwwir,,,,,,,,,,,,,,,,,,,,photographer
oustad,ostad,oystad,ousted,oystud,oostud,osted,oosted,ostad,oustid,oostad,oustd,oustud,ostud,oysted,oustad,,,,,professor
mol taxi,mol techi,mol tuchi,mol teksi,mol toxi,mol tyxi,mol tuxi,mol texi,mol tixi,mol taksi,mol taxi,mol tachi,mol txi,mol tuksi,,,,,,,Taxi driver
chifour,chifor,chifour,,,,,,,,,,,,,,,,,,driver
kherraz,khrraz,5rraz,5erraz,khurrez,khurrz,khorrez,khorruz,khurriz,khyrraz,khurruz,khirraz,khrraz,khrruz,khyrruz,kherrez,kherraz,khirrez,khurraz,khyrrez,shoemaker
mol lmSbine,mol lmSbna,mol lmSbene,mol lmSbnu,mol lmSbuna,mol lmSbuni,mol lmSbynu,mol lmSbina,mol lmSbana,mol lmSbyne,mol lmSbunu,mol lmSbun,mol lmSbune,mol lmSbona,mol lmSbyna,mol lmSbne,mol lmSbinu,mol lmSbena,mol lmSbonu,mol lmSbone,mol lmSbana
gbbeS,gbbuS,gbbaS,,,,,,,,,,,,,,,,,,gbbaS
jleyji,jluyji,jlayji,,,,,,,,,,,,,,,,,,jlayji
n1,n2,n3,n4,,,,,,,,,,,,,,,,,eng
ana,ana,uni,yne,inu,onu,ynu,unu,une,ina,nu,ena,ona,one,yna,ine,una,ene,ne,na,me
ana,ana,uni,yne,inu,onu,ynu,unu,une,ina,nu,ena,ona,one,yna,ine,una,ene,ne,na,I
nta,nta,nte,ntu,,,,,,,,,,,,,,,,,you
nti,,,,,,,,,,,,,,,,,,,,you
hoa,howa,8owa,8oa,hou,hoe,hoa,,,,,,,,,,,,,,him
hia,hya,8ya,8ia,hiu,hie,hia,,,,,,,,,,,,,,her
7na,hna,7ni,7ne,7no,7nu,hne,7na,7n,hnu,7ny,,,,,,,,,,us
7na,hna,7ni,7ne,7no,7nu,hne,7na,7n,hnu,7ny,,,,,,,,,,we
ntoma,ntouma,ntome,ntomu,ntoma,,,,,,,,,,,,,,,,you
homa,houma,8ouma,8oma,home,homu,homa,,,,,,,,,,,,,,them
ayy wahd,oyy wehd,oyy wahd,yyy wahd,uyy wehd,eyy wehd,uyy wahd,iyy wahd,yy wahd,yyy wehd,iyy wehd,yyy wuhd,yy wehd,yy wuhd,iyy wuhd,uyy wihd,ayy wahd,oyy wuhd,eyy wahd,uyy whd,everyone
tta wahd,tto wuhd,tta wahd,tt wehd,tte wehd,ttu whd,tti wehd,ttu wahd,tty wahd,ttu wihd,tty wehd,tti wuhd,ttu wuhd,tt wahd,tty wuhd,tte wahd,ttu wehd,tti wahd,tto wahd,tto wehd,anyone
ayyatoha haja,yyatoha haja,yyyatoha haja,yyitoha haja,yyetoha haja,iyyetoha haja,yytohu haja,yyytoh haja,yytohe haja,yytoh haja,yyyotoha haja,yyitoh haja,eyyetoha haja,uyyetoha haja,eyyatoha haja,oyyitoha haja,iyyotoha haja,iyyutoha haja,yyutoh haja,yytoha haja,anything
kolchi,koulchi,kollchi,koullchi,,,,,,,,,,,,,,,,,everything
hada,hadi,hadchi,had,heda,hode,hada,hudu,hdu,hyde,hydu,hide,hidu,hudi,hyda,hda,hede,hude,hida,hoda,this
dak,dek,duk,dak,,,,,,,,,,,,,,,,,that
hadak,hiduk,hdek,hdak,hedek,huduk,hodek,hoduk,hydak,hodak,hudak,hidak,hyduk,hudk,hudik,hduk,hydek,hadak,hidek,hudek,that
hadik,hudik,hadik,hedik,,,,,,,,,,,,,,,,,that
hado,hadou,hudo,hedo,hado,,,,,,,,,,,,,,,,these
hado,hadou,hudo,hedo,hado,,,,,,,,,,,,,,,,those
imta,imta,imtu,imte,,,,,,,,,,,,,,,,,when
fo9ach,foqach,foqach,fo9ach,fo9ich,fo9och,fokuch,fokech,foquch,foqech,fokach,fo9ch,fo9ech,fo9uch,fo9ych,,,,,,when
fine,fin,fine,finu,,,,,,,,,,,,,,,,,where
w9tach,wa9tach,we9tach,wktach,w9toch,wqtach,w9tuch,w9tich,wqtech,w9tach,wqtuch,wktuch,w9tech,w9tch,wktech,w9tych,,,,,when
3lach,aalach,3lach,3lech,3luch,,,,,,,,,,,,,,,,why
kifach,kifuch,kifach,kifech,,,,,,,,,,,,,,,,,why
ach,ech,uch,ach,,,,,,,,,,,,,,,,,what
chno,,,,,,,,,,,,,,,,,,,,what
chkon,,,,,,,,,,,,,,,,,,,,who
kifach,kifuch,kifach,kifech,,,,,,,,,,,,,,,,,how
ktr,kter,ktar,,,,,,,,,,,,,,,,,,more
aktar,yktur,ikter,aktar,okter,iktur,uktur,ekter,ykter,yktar,iktar,ukter,oktur,ektar,oktar,ktur,ktar,kter,uktr,uktar,most
a9al,9al,a9al,akal,o9al,u9al,y9l,aqal,9ul,o9l,9l,kal,i9l,9il,9yl,qal,y9al,9ol,9el,u9l,least
9el,9al,qul,9ul,9ol,9el,9il,9yl,kul,kel,qel,9l,,,,,,,,,less
chi 7edd,chi 7ed,chi7ed,chi7edd,chi hedd,chi 7ydd,chi 7edd,chi 7idd,chi hudd,chi 7udd,chi 7odd,chi 7dd,,,,,,,,,someone
dyali,diali,dyuli,dyeli,dyali,,,,,,,,,,,,,,,,mine
dyalo,dialo,dialou,dyalou,dyelo,dyulo,dyalo,,,,,,,,,,,,,,his
dyalha,dialha,dial8a,dyal8a,dyulhu,dylha,dyulhi,dyylhe,dyulha,dyilhe,dyelha,dyolhe,dylhe,dyolha,dyalha,dyulh,dylhu,dyilhu,dyylha,dyulhe,her
dyalha,dialha,dial8a,dyal8a,dyulhu,dylha,dyulhi,dyylhe,dyulha,dyilhe,dyelha,dyolhe,dylhe,dyolha,dyalha,dyulh,dylhu,dyilhu,dyylha,dyulhe,hers
dyalhom,dialhom,dial8om,dyalhoum,dyulhom,dyalhom,dyelhom,,,,,,,,,,,,,,their
dyalhom,dialhom,dial8om,dyalhoum,dyulhom,dyalhom,dyelhom,,,,,,,,,,,,,,theirs
dyalna,dialna,dylnu,dyolne,dyilne,dyelna,dyelne,dyolna,dyulne,dyulnu,dyilna,dyylne,dyulna,dylne,dylna,dyilnu,dyylnu,dyylna,dyuln,dyulni,our
dyalna,dialna,dylnu,dyolne,dyilne,dyelna,dyelne,dyolna,dyulne,dyulnu,dyilna,dyylne,dyulna,dylne,dylna,dyilnu,dyylnu,dyylna,dyuln,dyulni,ours
dyawli,diawli,dyewli,dyuwli,dyawli,,,,,,,,,,,,,,,,mine
dyawlo,diawlo,diawlou,dyawlou,dyuwlo,dyewlo,dyawlo,,,,,,,,,,,,,,his
dyawlha,diawlha,diawl8a,dyawl8a,dyewlha,dyuwlh,dywlhe,dyiwlhu,dyywlha,dyowlhu,dywlha,dyiwlha,dyiwlhe,dyywlhu,dyuwlhu,dyuwlha,dyuwlhi,dyywlhe,dyowlha,dyawlha,her
dyawlha,diawlha,diawl8a,dyawl8a,dyewlha,dyuwlh,dywlhe,dyiwlhu,dyywlha,dyowlhu,dywlha,dyiwlha,dyiwlhe,dyywlhu,dyuwlhu,dyuwlha,dyuwlhi,dyywlhe,dyowlha,dyawlha,hers
dyawlhom,diawlhom,diawl8om,dyawlhoum,dyewlhom,dyawlhom,dyuwlhom,,,,,,,,,,,,,,their
dyawlhom,diawlhom,diawl8om,dyawlhoum,dyewlhom,dyawlhom,dyuwlhom,,,,,,,,,,,,,,theirs
dyawlna,dialna,dywlna,dyewlne,dywlnu,dyowlna,dyowlne,dyiwlna,dywlne,dyywlna,dyywlne,dyuwlni,dyewlna,dyawlna,dyywlnu,dyuwlnu,dyuwln,dyuwlne,dyuwlna,dyiwlnu,our
dyawlna,dialna,dywlna,dyewlne,dywlnu,dyowlna,dyowlne,dyiwlna,dywlne,dyywlna,dyywlne,dyuwlni,dyewlna,dyawlna,dyywlnu,dyuwlnu,dyuwln,dyuwlne,dyuwlna,dyiwlnu,ours
b7al,bhal,bhul,b7yl,b7el,b7ul,b7ol,b7l,b7al,b7il,bhel,bhal,,,,,,,,,such
3rram,3erram,3rrum,3rrem,3rram,,,,,,,,,,,,,,,,plenty of
n1,n2,n3,n4,,,,,,,,,,,,,,,,,eng
SSla,SSala,Sala,SSla,SSle,SSlu,,,,,,,,,,,,,,,pray
Syam,Siam,Syem,Syam,Syum,,,,,,,,,,,,,,,,fasting
lhej,lhajj,7ejj,l7ej,lhej,lhuj,,,,,,,,,,,,,,,pilgrimage
zakat,zekat,zkat,zokut,zukat,zykut,zuket,zeket,zykat,zukit,zkut,zikut,zket,zakat,zukt,zyket,ziket,zoket,zukut,zikat,charity
jam3,jama3,jame3,jem3,jam3,jum3,,,,,,,,,,,,,,,mosque
lihoud,li8oud,li8od,lihoud,,,,,,,,,,,,,,,,,jews
nSara,nSira,nSora,nSera,nSur,nSara,nSre,nSore,nSra,nSiru,nSuru,nSire,nSure,nSuri,nSura,nSyra,nSoru,nSyre,nSere,nSyru,christians
imane,2yman,imnu,iminu,imynu,imeno,imonu,imunu,imane,imanu,imene,imuny,imyne,imano,imuno,imne,imuni,imine,imeny,imun,faith
koffar,koffer,koffar,koffur,,,,,,,,,,,,,,,,,unbelievers
rou7,rouh,rou7,roo7,roy7,rouh,ro7,,,,,,,,,,,,,,soul
jenna,janna,jonna,jnna,jonne,jynnu,jnnu,junna,jenna,junne,junnu,junn,junni,jynne,jenne,jynna,jinnu,jnne,jonnu,jinna,heaven
nnar,nar,nnur,nnar,nner,,,,,,,,,,,,,,,,hell
jahnam,ja8nnam,jahennam,ja8annam,jihnum,juhnem,juhnim,jihnem,jhnem,jahnam,johnum,jihnam,juhnum,jhnam,jyhnam,juhnam,jhnum,jyhnum,johnem,jehnem,hell
lakhra,akhira,lakhira,akhra,lykhre,lykhra,lekhre,lkhru,lykhru,lkhre,lukhr,lkhra,lokhra,likhre,lukhru,lekhra,lukhri,likhra,lokhre,lukhre,afterlife
chrab,chreb,chrub,chrab,,,,,,,,,,,,,,,,,alcohol
malak,myluk,molek,mluk,malak,mulk,mulak,moluk,molak,mulik,miluk,mylak,melek,muluk,milak,mlak,mlek,milek,mylek,mulek,angel
ddin,dine,ddine,dine,,,,,,,,,,,,,,,,,religion
loDo,woDou,woDou2,lwoDo2,,,,,,,,,,,,,,,,,ablution
3ti9ad,i3ti9ad,3ti9ed,3ti9ud,3ti9od,3tiqad,3tiked,3ti9ad,3tikud,3tikad,3ti9d,3tiqed,3ti9id,3tiqud,3ti9yd,,,,,,belief
chiTan,chayTan,chiTun,chiTen,chiTan,,,,,,,,,,,,,,,,satan
jnn,jenn,,,,,,,,,,,,,,,,,,,demon
3issa,3isa,3issa,3isse,3issu,,,,,,,,,,,,,,,,jesus
ibrahim,ibruhim,ibrahim,ibrehim,,,,,,,,,,,,,,,,,abraham
moussa,mossa,moysse,moyssu,mossa,mousse,moossu,mosse,moussu,mouss,moosse,moyssa,moussa,mossu,moussi,moossa,,,,,moses
khalifa,5alifa,khlife,kholife,khulife,khulifu,khelife,khylifu,khelifa,khulif,khulifi,khylifa,khylife,kholifa,khlifu,khlifa,khalifa,khilifa,khilifu,kholifu,caliph
kanissa,kanisa,kunissa,kanissa,knissa,konissa,kunissu,konissu,kunissi,kinisse,kinissa,kynisse,kynissa,kynissu,kunisse,kenissa,kinissu,knisse,knissu,kenisse,church
fir3awn,fir3ewn,fir3uwn,fir3awn,,,,,,,,,,,,,,,,,pharaoh
jibril,,,,,,,,,,,,,,,,,,,,gabriel
3zrayl,3zaryn,3zreyl,3zrayl,3zruyl,,,,,,,,,,,,,,,,azrael
chaba7,chabah,chobe7,chba7,chuba7,chubi7,chbah,chub7,cheba7,chebe7,chibah,chybi7,chby7,chubu7,chibe7,chobo7,choby7,chabah,chbi7,chubah,ghost
lboudia,lboydiu,lboodiu,lbodie,lboudii,lbodiu,lboudia,lboudie,lboodie,lboodia,lboudiu,lboudi,lboydie,lbodia,lboydia,,,,,,buddhism
daoud,duoyd,dioud,daoud,deoud,doud,daood,deod,dyoud,duoud,duod,duood,deoyd,dooud,daoyd,deood,daod,,,,david
nou7,nouh,noy7,nou7,no7,nouh,noo7,,,,,,,,,,,,,,noah
taTwwor,taTwor,tuTwwor,teTwwor,taTwwor,,,,,,,,,,,,,,,,evolution
jaza2,jazaa,jazai,jza,joza2,jzai,juza,jizaa,jzua,jzy2,jzaa,jiza,juzaa,jz2,jiz2,jyzaa,jzoa,jyza2,jaza2,jze2,reward
Salib,Salyb,Sulib,Salib,Selib,,,,,,,,,,,,,,,,cross
T8ara,Thara,T8ore,Thara,T8yri,T8ara,T8iry,Thra,T8ru,T8iru,Thura,T8yry,Thora,T8uri,T8ere,T8ire,T8era,T8ir,T8iri,T8ura,circumcision
khtana,5tana,khtune,khtna,khtena,khtana,khtina,khtyna,khtuna,khtona,khtun,khtone,khtinu,khtonu,khtyne,khtunu,khtuni,khtynu,khtine,khtnu,circumcision
SSa7aba,Sa7aba,SSi7aba,SSyhaba,SSi7eba,SS7yba,SSu7iba,SSi7yba,SSy7aba,SSihaba,SSe7aba,SSi7iba,SSe7eba,SSehaba,SSuhaba,SSohaba,SS7b,SSu7uba,SSy7iba,SSo7aba,companions of the prophet
fi98,fi9h,fiqh,fiq8,fi98,fi9h,fik8,,,,,,,,,,,,,,theory of islamic law
chari3a,chariaa,chiri3a,chri3e,chyri3u,churi3u,churi3a,chiri3u,churi3e,churi3,chiri3e,chyri3a,cheri3a,chyri3e,chori3u,cheri3e,churi3i,chori3a,chari3a,chri3u,islamic law
ftwa,fatwa,fetwa,ftwu,ftwe,ftwa,,,,,,,,,,,,,,,interpretation of islamic law
khayr,khair,5ayr,5air,khayr,khuyr,kheyr,,,,,,,,,,,,,,good
charr,cherr,cherr,churr,charr,,,,,,,,,,,,,,,,evil
9or2an,9oraun,kor2an,9orayn,9or2on,9oraon,9or2en,9orain,9or2n,9or2in,9orian,9oraen,9or2an,qor2an,9oroan,9oryan,9oraan,9oruan,9or2yn,9orean,quran
mo9ddas,mo9addas,mo9ddus,moqddas,moqddus,mokddes,mokddus,mo9ddis,mo9dds,moqddes,mokddas,mo9ddas,mo9ddes,mo9ddos,mo9ddys,,,,,,holy
9ods,l9ods,9ods,,,,,,,,,,,,,,,,,,jerusalem
rou7,rouh,rou7,roo7,roy7,rouh,ro7,,,,,,,,,,,,,,spirit
rou7ania,rouhania,ro7unii,rou7enia,ro7nia,ro7uniu,rou7ini,ro7enia,rouhnia,ro7uni,ro7onia,ro7yniu,ro7oniu,rohunia,roy7unia,roy7uni,roo7niu,roo7unia,rou7uni,ro7ynia,spirituality
9iama,l9iama,9yama,l9yama,9ime,qiama,9ium,9iim,9imo,9iyma,9imy,9iom,9ioma,9iema,9imu,9ima,9iima,qima,9iuma,9iym,resurrection
janaza,gnaza,jynuza,jnyza,juniza,juneza,jonaza,jinuza,jyneza,janaza,jinoza,jynza,jnoza,jonza,jnuza,jineza,jinza,jneza,jynaza,jenaza,funeral
dbn,denb,danb,,,,,,,,,,,,,,,,,,sin
Sob7,Sobh,Sob7,,,,,,,,,,,,,,,,,,morning prayer
Do8r,Dohr,Doher,Do8ar,Do8r,,,,,,,,,,,,,,,,noon prayer
l3aSr,l3aSer,3aser,3asar,l3eSr,l3aSr,l3uSr,,,,,,,,,,,,,,afternoon prayer
lmghrb,lmghreb,lmoghrab,mghrab,,,,,,,,,,,,,,,,,sunset prayer
l3cha,laacha,3cha,l3che,l3cha,l3chu,,,,,,,,,,,,,,,evening prayer
zawia,zaouia,zywie,zuwia,zawia,zuwiu,ziwia,ziwiu,zowia,zywia,zuwi,zwia,zewie,zowiu,zywiu,zewia,zuwii,zowie,zwiu,zuwie,sect
injil,,,,,,,,,,,,,,,,,,,,bible
masi7,masy7,masih,masi7,masih,mesih,musi7,msi7,mesi7,musih,mysi7,misi7,mosi7,,,,,,,,christ
allah,alah,Lah,illeh,ullih,allah,ollah,ellah,ylleh,olleh,llah,yllah,illah,olluh,ullh,ullah,ulluh,lluh,illuh,elleh,god
rassoul,rasoul,ressoul,russol,ressoyl,rissoul,rssoul,ryssoul,russool,ressool,russoyl,rassoyl,ressol,rossoul,rassoul,russoul,rassol,rassool,,,prophet
mslm,meslem,moslim,,,,,,,,,,,,,,,,,,muslim
sonni,,,,,,,,,,,,,,,,,,,,sunni
chi3i,,,,,,,,,,,,,,,,,,,,shi ite
mol7id,molhid,mol7id,,,,,,,,,,,,,,,,,,atheist
il7ad,ilhad,il7ad,ilhud,il7id,il7od,il7ed,il7yd,ilhad,il7ud,ilhed,il7d,,,,,,,,,atheism
Sm3a,Sem3a,Sam3a,Sm3e,Sm3u,Sm3a,,,,,,,,,,,,,,,minaret
adan,adaan,udn,udun,odun,iden,eden,udin,idun,edan,udan,ydan,dun,odan,adan,ydun,den,yden,oden,idan,call to prayer
7lal,hlal,7lal,hlal,7lul,7lyl,7lil,hlel,7lel,7lol,7ll,hlul,,,,,,,,,permitted
7ram,hram,7rm,hram,7rom,hrem,7rem,7rym,7ram,hrum,7rim,7rum,,,,,,,,,forbidden
mo3jiza,mo3jize,mo3jiza,mo3jizu,,,,,,,,,,,,,,,,,miracle
zrbia tSSla,zrbia t SSla,zerbia t SSla,zarbia tSSla,zrbie tSSla,zrbio tSSlu,zrbiu tSSla,zrbii tSSlu,zrbi tSSlu,zrbia tSSla,zrbio tSSla,zrbie tSSle,zrbiu tSSlu,zrbii tSSle,zrbi tSSla,zrbio tSSle,zrbi tSSle,zrbiu tSSli,zrbii tSSla,zrbiu tSSle,prayer rug
n1,n2,n3,n4,,,,,,,,,,,,,,,,,eng
riaDa,ryaDa,riDu,rieDa,riiDa,riaDa,riiDe,rioDu,rieDe,riyDe,riuDi,riDa,riyDa,riDe,riuDu,riuDa,rioDe,rioDa,riiDu,riuD,sport
kora,koura,koru,kore,kora,,,,,,,,,,,,,,,,soccer
box,boux,box,,,,,,,,,,,,,,,,,,boxing
jjra,jjre,jjra,jjru,,,,,,,,,,,,,,,,,jogging
tirane,tiran,tirinu,tirane,tirano,tireny,tiruni,tirani,tironu,tirunu,tirynu,tiran,tireni,tirone,tiruno,tiryne,tirnu,tiranu,tirne,tirine,stadium
touni,ttouni,touni,,,,,,,,,,,,,,,,,,shirt
ligat,lligat,liget,ligat,ligit,ligut,,,,,,,,,,,,,,,gloves
lasal,lassal,lusul,losul,lasal,losel,lysal,lysel,lusil,lesel,lusl,lisel,lisul,lsel,lesal,lusel,lsal,lusal,losal,lysul,gym
l7did,le7did,la7did,l7did,,,,,,,,,,,,,,,,,bodybuilding
mo3lli9,mo3alli9,mo3lli9,,,,,,,,,,,,,,,,,,sports commentator
8iwaya,8iwaia,hiwoya,8iwiyo,8iwyo,8iwaya,hiwuya,8iwiyi,8iwuy,8iwoyo,8iwyyo,8iweye,8iwyyi,8iwye,8iwuyi,8iwiye,8iwoya,8iwyye,8iwyyy,8iwyu,hobby
lo3ba,lo3ba,lo3bu,lo3be,,,,,,,,,,,,,,,,,game
fr9a,fer9a,far9a,farqa,fr9i,frqa,frke,fr9e,fr9,frka,frqe,fr9u,fr9y,frku,fr9o,frqu,fr9a,,,,team
8adaf,8odof,hodaf,8odef,8udif,8oduf,8ydf,8dyf,8edaf,8udaf,8odf,8ydif,8ydyf,8udf,hdaf,8odaf,8df,8dif,8idyf,8dof,goal
goul,gol,goul,,,,,,,,,,,,,,,,,,goalkeeper
mo8ajim,mo8ejim,mo8ojim,mo8ujim,mo8ajim,mo8jim,mohejim,mohajim,mohujim,mo8yjim,mo8ijim,,,,,,,,,,attacker
modafi3,modafi3,modefi3,modufi3,,,,,,,,,,,,,,,,,defender
7akam,hakam,7okm,7ykim,7kym,7ukem,7kam,7okem,7ykym,7ekem,7ikam,7okym,7kem,7ikom,7ykum,7ykem,hukam,hakam,7kum,7ekam,referee
modrrib,modarrib,modarib,,,,,,,,,,,,,,,,,,coach
kofra,kofru,kofra,kofre,,,,,,,,,,,,,,,,,free kick
mobachir,mobuchir,mobachir,mobechir,,,,,,,,,,,,,,,,,live
rb7,rba7,rbe7,rbah,rb7,,,,,,,,,,,,,,,,win
khsr,5sar,khasara,,,,,,,,,,,,,,,,,,lose
ta3adoul,ta3adol,tu3adoul,t3adol,t3ydoul,ti3adol,ta3adoul,tu3adol,to3adol,tu3idol,tu3dol,t3adoyl,t3odoul,ty3doul,ti3adoul,ti3doul,tu3udol,t3udoyl,t3edoul,ty3adol,a tie
3oman,3ouman,3oumane,3oman,3omen,3omun,,,,,,,,,,,,,,,swimming
karta,carta,kurtu,karta,kurti,kirte,kyrte,kurt,kurta,kirta,kerta,kurte,kerte,korta,kyrtu,krte,korte,kyrta,kortu,krtu,cards
ghchach,ghchchach,ghchuch,ghchach,ghchech,,,,,,,,,,,,,,,,cheater
7fla,7afla,7efla,hafla,7flo,hfle,7fli,hfla,7fle,7fla,7flu,7fl,hflu,7fly,,,,,,,party
siba9,sibaq,sib9,siba9,sibak,sibe9,sibuk,sibaq,sibi9,sibo9,sibeq,sibu9,siby9,sibuq,sibek,,,,,,race
boTola,lboTola,boToula,boTola,boTolu,boTole,,,,,,,,,,,,,,,league
boTola,lboTola,boToula,boTola,boTolu,boTole,,,,,,,,,,,,,,,championship
baskit,basket,baskit,buskit,beskit,,,,,,,,,,,,,,,,basketball
bizbol,,,,,,,,,,,,,,,,,,,,baseball
kas,kass,kus,kes,kas,,,,,,,,,,,,,,,,cup
kasl3alam,kas l3alam,kosl3ulam,kasl3alam,kusl3elam,kisl3lam,kysl3ilam,kusl3ulam,kisl3ylam,kusl3lam,ksl3ylam,kosl3ilam,ksl3lum,kosl3olam,ksl3ulam,ksl3lem,kisl3ilam,kosl3ylam,ksl3olam,ksl3lam,world cup
rigbi,rrigbi,regbi,regby,,,,,,,,,,,,,,,,,rugby
chTrnj,chTranj,chaTranj,cheTranj,,,,,,,,,,,,,,,,,chess
n1,n2,n3,n4,,,,,,,,,,,,,,,,,eng
tania,thania,tenie,toniu,tenia,tiniu,tunia,tynie,tonie,tuni,tnia,tunii,tania,tynia,tunie,tinia,tniu,tuniu,tyniu,tonia,second
d9i9a,daqiqa,da9i9a,dki9a,dki9o,dqi9,dqi9e,dqi9y,d9i9,dkiqa,dqika,dki9e,d9i9y,d9i9o,dki9y,dqi9o,d9i9i,d9i9e,dqi9a,dki9,minute
sa3a,so3u,so3e,sy3u,si3e,su3u,sy3a,s3a,si3a,so3a,si3u,s3e,su3i,sa3a,se3a,su3a,su3e,se3e,su3,s3u,hour
yawm,youm,nhar,yawm,yewm,yuwm,,,,,,,,,,,,,,,day
lbar7,lbare7,lbareh,lbarh,lburh,lbarh,lber7,lbir7,lbr7,lbar7,lbur7,lbyr7,lberh,lbor7,,,,,,,yesterday
daba,drok,daba,doba,dybu,dba,dobe,dbu,dyba,dibe,dub,dube,dobu,deba,dybe,dubi,diba,debe,duba,dbe,now
lyom,liom,lioma,lyoma,,,,,,,,,,,,,,,,,today
ghdda,ghedda,ghadda,ghdde,ghdda,ghddu,,,,,,,,,,,,,,,tomorrow
wellbar7,wallbare7,wllbare7,wllbor7,wllber7,wullber7,wullbr7,wellber7,wollbr7,wllbur7,wllbar7,wllbyr7,wllbr7,wllbir7,wyllber7,wellbar7,wellbarh,wullbar7,wyllbar7,wyllbr7,the day before yesterday
b3d ghdda,ba3d ghdda,be3d ghdda,b3d ghddu,b3d ghdda,b3d ghdde,,,,,,,,,,,,,,,the day after tomorrow
simana,semana,simunu,simna,simuni,simynu,simyna,simuna,simun,simyne,simina,simune,simine,simena,simnu,simona,simone,simene,simne,siminu,week
ch8r,ch8ar,chher,chhar,ch8r,,,,,,,,,,,,,,,,month
3am,3am,3em,3um,,,,,,,,,,,,,,,,,year
9rn,9arn,9ern,qarn,9rn,,,,,,,,,,,,,,,,century
